,year,country,forest,urban,temp
245,1991,Nicaragua,36.92870201,53.35199836,1.729416667
246,1991,Niger,1.486776664,15.44899925,3.854916667
247,1991,Nigeria,18.47261109,30.17599977,2.249333333
248,1991,North Korea,67.05589237,58.53100201,2.414416667
249,1991,Norway,33.21085846,72.26500869,9.06125
250,1991,Oman,0.006462036,67.79600068,0.941666667
251,1991,Pakistan,3.224756123,30.82599976,1.698166667
252,1991,Panama,67.56389561,54.75699127,1.753
253,1991,Papua New Guinea,74.24877446,14.8160064,1.11725
254,1991,Paraguay,52.80166121,49.43900764,2.045166667
255,1991,Peru,60.7371875,69.30000133,1.559678571
256,1991,Philippines,22.14240199,46.90099944,2.836416667
257,1991,Poland,29.05351138,61.31499938,8.916416667
258,1991,Portugal,37.45027322,48.46899697,1.8765
259,1991,Puerto Rico,34.19503946,93.10599617,1.243833333
260,1991,Qatar,0,93.29095306,7.83825
261,1991,Romania,27.7630088,53.93000047,8.216416667
262,1991,Russia,49.35646539,73.38899976,17.105
263,1991,Rwanda,12.99554114,5.490998771,1.259
264,1991,Saudi Arabia,0.454484135,77.22300244,9.86125
265,1991,Senegal,48.31974238,39.03800336,1.688
266,1991,Sierra Leone,42.92601829,33.48498895,2.06075
267,1991,Slovakia,39.95841996,56.77999372,7.999416667
268,1991,Slovenia,58.98709037,50.51702261,7.29375
269,1991,Solomon Islands,82.82958199,13.86986248,1.238
270,1991,Somalia,13.07951031,30.00700382,1.097
271,1991,South Africa,7.617736524,52.55399918,1.34125
272,1991,South Korea,65.95272652,74.97199953,1.881666667
273,1991,Spain,28.28415826,75.52799881,6.075416667
274,1991,Sri Lanka,36.27491628,18.51999982,2.41
275,1991,Sudan,12.85896465,29.84000144,3.2
276,1991,Suriname,98.88525641,65.77997958,2.055166667
277,1991,Swaziland,27.70930233,20.60696256,1.540916667
278,1991,Sweden,68.41399815,83.20400354,10.28225
279,1991,Switzerland,29.22664373,73.86900369,6.96275
