,year,country,forest,urban,temp
433,1992,Turkmenistan,8.782159045,44.9040128,15.03683333
434,1992,Uganda,22.89475001,11.79000207,23.29541667
435,1992,Ukraine,16.08906533,66.83499946,8.37975
436,1992,United Arab Emirates,3.086124402,78.76000592,27.28408333
437,1992,Uruguay,5.211861502,89.62700346,17.52883333
438,1992,Uzbekistan,7.23648331,42.30800037,12.86333333
439,1992,Venezuela,58.33116037,85.01200174,25.59333333
440,1992,Vietnam,30.21843989,21.00600013,23.85125
441,1992,Yemen,1.039831809,22.05799926,26.2665
442,1992,Zambia,70.57775865,38.51399771,22.41466667
443,1992,Zimbabwe,55.60294688,30.49900083,22.84033333
444,1993,Afghanistan,2.067824648,21.4439998,14.43925
445,1993,Albania,28.57481752,37.7989934,13.12258333
446,1993,Algeria,0.688824137,54.43900167,23.45083333
447,1993,Angola,48.60960937,41.51099985,22.291
448,1993,Argentina,12.39201371,87.75200033,15.09866667
449,1993,Armenia,11.74569723,66.6059984,7.769666667
450,1993,Australia,16.7438137,85.15699892,22.16016667
451,1993,Austria,45.95059336,62.14400542,6.858666667
452,1993,Azerbaijan,10.30798995,52.82400267,10.52608333
453,1993,Bangladesh,11.41737728,20.96600014,25.00316667
454,1993,Belarus,39.0845001,67.15499561,6.013833333
455,1993,Belize,68.78605875,46.84792729,25.60308333
456,1993,Benin,49.2284498,36.13599497,27.59791667
457,1993,Bhutan,54.28803801,18.79101616,12.08775
458,1993,Bolivia,57.21757593,58.07900245,21.52491667
459,1993,Botswana,23.57930584,47.28603131,22.68075
460,1993,Brazil,64.49708907,76.1809997,25.35491667
461,1993,Bulgaria,30.20338064,67.32999595,10.71341667
462,1993,Burkina Faso,24.36878655,14.59300186,28.62108333
463,1993,Burundi,10.19080997,6.822991587,20.48333333
464,1993,Cambodia,70.95286653,16.58700226,26.90825
465,1993,Cameroon,50.04336697,41.39899886,24.66225
466,1993,Canada,38.28353408,77.15199832,-4.4015
467,1993,Central African Republic,36.13791775,37.06798834,25.74875
468,1993,Chad,5.234513977,21.40799252,27.61241667
469,1993,Chile,20.75808439,83.89599895,9.944583333
470,1993,China,17.37262749,29.10299998,6.919416667
471,1993,Colombia,57.3514466,70.87399898,25.20641667
472,1993,Costa Rica,49.11084998,52.74300779,26.31933333
473,1993,Croatia,33.27669469,51.81799569,11.93158333
474,1993,Cuba,20.2150838,73.97699769,25.87441667
475,1993,Cyprus,17.77705628,67.79203934,18.949
476,1993,Czech Republic,34.05461369,74.90100297,8.142
477,1993,Denmark,13.10134339,84.92499366,-18.71616667
478,1993,Djibouti,0.241587575,76.20692164,28.74083333
479,1993,Dominican Republic,25.23908094,56.0370047,25.9165
480,1993,Ecuador,51.87209218,56.73999986,22.42158333
481,1993,Egypt,0.048721684,43.07899975,23.39225
482,1993,El Salvador,17.54343629,51.41700767,25.66308333
483,1993,Equatorial Guinea,65.05882353,37.79201462,25.18933333
485,1993,Estonia,52.30242982,70.67399848,5.14625
486,1993,Ethiopia,14.6913,13.36999959,22.98875
487,1993,Fiji,52.60864806,43.93305661,25.00716667
488,1993,Finland,72.37926393,80.40899273,1.782916667
489,1993,France,26.83128609,74.57199994,13.15016667
490,1993,Gabon,85.38052548,72.9990383,24.5445
491,1993,Gambia,44.23913043,41.58602401,28.24066667
492,1993,Georgia,39.64297021,54.32000977,7.397833333
493,1993,Germany,32.41349679,73.49699986,8.6335
494,1993,Ghana,38.28601565,38.64399885,27.08891667
495,1993,Greece,26.29635376,71.8779991,15.04058333
496,1993,Greenland,0.00064384,80.50362319,-19.26716667
