id,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Liberia,-0.2845,0.686083333,-0.198583333,-0.049,-0.257666667,-0.033583333,-0.360666667,0.495833333,0.147916667,-0.35275,0.025583333,-0.14875,0.455166667,-0.415333333,0.729,0.014416667,-0.128166667,0.095583333,-0.2545,-0.017333333,-0.182666667,0.1875,0.132083333,-0.040666667,-0.104,-0.18025,-0.014916667,0.062833333,0.517666667,-0.137666667,-0.214583333,0.201083333,-0.01,-0.033416667,-0.389,0.379333333,0.039416667,-0.19325,0.091916667,0.285416667,-0.121666667,-0.238916667,0.59475,-0.006416667,-0.4535,-0.215583333,0.351416667,0.069833333,-0.126333333,0.15225,-0.352166667,0.149333333,-0.1595,0.1335,0.0535,0.055,-0.340333333,0.080333333,-0.131083333,0.3095,0.089083333,0.016416667,0.031416667,-0.087333333,-0.090166667,0.29,-0.315083333,-0.115416667,0.285666667,-0.287666667,0.228416667,0.200916667,0.055,-0.5035,0.29825,0.38475,-0.468666667,-0.15925,-0.1715,0.563333333,-0.099,0.272833333,-0.103083333,-0.024916667,-0.22775,0.368833333,-0.128583333,-0.16725,-0.135,0.8475,-0.373833333,-0.114916667,0.0425,-0.036666667,-0.189,0.176666667,-0.111666667,0.227833333,0.0475,-0.005583333,0.469333333,-0.570333333,-0.029916667,0.29375,0.082583333,0.150833333,-0.103416667,0.007416667,-0.10775,0.106666667,0.007583333,0.196583333,0.03875,-0.292083333,-0.245083333,0.318416667
Libya,0.174916667,-0.078583333,0.044833333,0.174416667,-0.224916667,-0.357083333,0.089916667,0.117583333,0.158,-0.58225,0.23325,0.374166667,-0.488583333,0.223916667,-0.122583333,0.41175,0.217833333,0.088,0.044083333,-0.587583333,0.2785,0.136,-0.325583333,0.110916667,0.07575,-0.235166667,0.62875,-0.094416667,0.032666667,0.175,0.048916667,-0.898833333,0.832833333,0.377666667,-0.218666667,-0.251916667,0.01125,-0.266166667,0.199666667,0.218583333,-0.698833333,0.749166667,-0.432833333,0.419583333,-0.029666667,-0.268583333,-0.166333333,-0.168583333,0.6475,0.239916667,-1.022666667,-0.266583333,0.102666667,0.813833333,0.026,-0.4295,-0.233916667,1.252083333,-1.221166667,0.314833333,0.39025,-0.66425,1.00525,-1.31675,0.810666667,0.398833333,-0.77625,-0.13575,0.397666667,-0.462083333,0.414166667,0.669583333,-0.880833333,-0.0455,0.4425,-0.505333333,-0.010166667,0.018083333,0.1615,0.201916667,-0.105583333,0.373416667,-0.415083333,0.239916667,-0.199833333,-0.207583333,0.300083333,0.181916667,-0.141833333,0.262583333,0.309666667,-0.459,0.445416667,-0.482833333,-0.220333333,0.604916667,-0.186666667,0.133416667,0.17375,-0.07675,0.229833333,0.41725,-0.8585,0.578083333,-0.00375,-0.040416667,-0.090583333,-0.02175,0.058416667,0.01075,0.1485,-0.0945,1.136083333,-1.527583333,0.282333333,1.043333333
Lithuania,0.041666667,-0.422,-0.102583333,0.421333333,-2.050583333,2.564916667,-1.616166667,0.846666667,0.510083333,-1.66,0.473166667,-0.1845,1.94775,-0.780583333,-1.010333333,1.488416667,-0.010333333,-1.657333333,1.06325,-1.081333333,1.10825,-1.070833333,1.62,-0.385916667,-1.45825,0.6525,-0.17675,1.372583333,-0.74025,-0.493916667,0.019083333,-0.8005,2.046333333,-1.636,1.472333333,-1.692083333,2.887416667,-1.63475,0.854083333,-0.258083333,0.530833333,-0.417333333,-2.857333333,-0.18275,0.082666667,2.881583333,-0.139083333,-0.645416667,0.048,-0.693333333,1.555416667,0.71225,-1.205916667,-0.063416667,-0.869333333,0.985083333,-0.74025,-0.057333333,-1.191333333,2.385083333,-1.09975,1.08125,-0.70525,1.07025,-1.7355,-0.24,0.61275,-0.70775,0.854916667,0.84875,-0.987333333,-1.202916667,0.695166667,1.303166667,0.065,-0.194833333,0.42225,1.017,-3.00675,1.142333333,-0.784666667,0.2675,-0.502416667,1.268583333,0.30375,0.78975,-0.870583333,-1.7655,1.0975,-1.431083333,2.120166667,1.476583333,-0.139083333,-0.886833333,0.376666667,-1.2265,0.567666667,0.197916667,-1.60175,1.321166667,-0.073583333,1.025083333,0.429416667,-0.98725,0.585666667,-0.87575,0.005,0.085666667,0.501,0.432,0.321333333,-1.07925,-0.77025,1.309166667,-0.911416667,1.080416667
Luxembourg,0.373416667,-0.200333333,0.164416667,-0.830416667,-0.1135,0.700333333,0.087916667,-0.43825,0.3255,-0.374666667,-0.375,-0.141,0.931916667,0.646166667,-0.9,0.504833333,-0.245083333,-0.280333333,0.33825,-1.077666667,1.145333333,-1.036,1.162833333,0.598083333,-1.692833333,0.76375,-0.457,0.342166667,0.578333333,-0.49775,0.451666667,-0.883583333,1.086833333,-1.145833333,0.572416667,-0.34,1.257,-0.692166667,-0.082083333,0.3125,-0.129916667,-0.165083333,-1.28375,0.447416667,0.0545,1.313416667,-0.700916667,0.7935,-0.73925,0.648166667,-0.045083333,0.238166667,-0.560666667,0.059166667,-0.389083333,0.598416667,-0.926166667,-0.0075,-0.752916667,1.591833333,-0.356166667,1.047916667,-0.793,0.5445,-1.943916667,-0.211166667,1.340583333,-0.661583333,0.969833333,0.0645,-0.653416667,0.079916667,-0.053416667,0.380333333,-0.519083333,0.40175,0.417666667,-0.011916667,0.313166667,-0.38975,-0.884583333,0.036666667,0.024833333,0.431666667,0.790416667,-0.109416667,-0.75325,-0.704916667,0.494,-0.264083333,1.424583333,0.407833333,-0.003416667,-1.137833333,0.77075,-0.571083333,1.169416667,-0.4795,-1.690083333,1.514416667,-0.171583333,0.546916667,0.250416667,-0.586166667,0.507416667,-0.013416667,-0.7175,0.325,0.42225,0.031333333,-0.633,0.199416667,-1.193416667,1.897333333,-0.92275,-0.209
Macedonia,0.624,-0.282,0.474333333,-0.588083333,-0.097583333,0.247333333,-0.147666667,-0.348,0.087666667,-0.1205,0.099083333,0.3845,0.174833333,-0.3085,-0.44275,0.210833333,-0.284666667,0.796666667,0.848333333,-0.85775,0.122833333,-0.500416667,0.131833333,0.00675,0.132416667,0.78075,-0.960166667,0.305666667,0.476083333,0.304,-0.8245,-0.813583333,1.287666667,-0.648583333,-0.042583333,-0.657083333,1.689083333,-0.62325,0.25025,0.094166667,-0.620833333,0.47025,-1.521083333,0.462916667,0.15875,0.80775,-0.632666667,0.401333333,0.683833333,-0.173583333,-0.650416667,-0.249333333,1.370166667,-0.12275,-0.016333333,-1.141916667,-0.127916667,0.765,-1.105583333,1.0205,0.22875,-0.966583333,0.991,-0.032166667,-0.226416667,-0.082916667,-0.503916667,-0.093666667,1.047666667,-0.815166667,0.39775,-0.234416667,0.155166667,-0.403666667,0.16675,-0.392916667,0.310083333,0.01175,-0.63325,1.384416667,-1.0375,0.7175,-0.81875,0.343166667,0.2255,-0.294,0.177833333,0.136583333,0.086916667,0.0865,-0.0125,-0.151333333,0.7075,-1.313333333,0.858916667,0.071833333,1.121416667,-1.465333333,-0.064333333,-0.04675,0.537416667,0.40925,0.175166667,-0.1115,-0.189416667,-0.073416667,-0.149083333,-0.508583333,0.202583333,1.153166667,0.018333333,-0.28025,0.097166667,-0.717166667,0.514083333,1.722208333
Madagascar,-0.064,-0.340083333,0.648916667,-0.226666667,0.11275,-0.22775,-0.495666667,0.570916667,-0.172916667,-0.188,0.394333333,-0.079,-0.4485,0.018333333,0.639,-0.286583333,0.20325,-0.008916667,-0.366083333,-0.17325,0.11625,0.332166667,-0.332,0.02775,-0.041583333,0.393166667,-0.298333333,0.325333333,0.3575,-0.638333333,0.261,-0.07,-0.356083333,0.673083333,-0.33375,0.013833333,0.035916667,-0.149916667,0.379166667,-0.007583333,-0.13775,0.049916667,0.21275,0.041,-0.349666667,-0.315833333,0.38325,-0.02625,0.065916667,-0.051083333,0.174916667,0.073,-0.481916667,0.166083333,0.151166667,-0.00725,0.104083333,-0.222083333,-0.08625,0.224583333,0.06875,-0.140333333,-0.076083333,0.744333333,-0.608416667,-0.279916667,-0.057,-0.144916667,0.5755,0.234,-0.667416667,0.914916667,-0.274416667,-0.54275,0.2515,0.085166667,-0.35125,0.009083333,0.284666667,0.32325,-0.014166667,-0.181416667,0.028583333,-0.08475,0.067166667,0.26125,-0.58775,0.20525,-0.09375,0.581,-0.112166667,-0.321833333,0.191083333,0.202833333,0.014333333,0.1145,-0.01125,0.035166667,-0.216833333,0.19,0.3005,-0.334166667,-0.098916667,0.266583333,0.030583333,-0.12225,-0.04225,0.168833333,0.039333333,-0.011416667,-0.3175,0.286416667,0.2275,-0.069333333,-0.4515,-0.365833333
Malawi,-0.14675,-0.256833333,0.634166667,-0.471,0.368333333,-0.0695,-1.016583333,0.860666667,-0.246,-0.43625,0.84575,-0.125416667,-0.60575,0.060416667,0.774583333,-0.33275,0.322666667,0.032666667,-0.344583333,-0.006083333,-0.183,0.395333333,-0.113916667,-0.147083333,0.567583333,-0.118166667,-0.092,-0.378583333,0.216,-0.408333333,0.268083333,0.108333333,-0.340666667,0.537583333,-0.262833333,-0.068,0.15675,-0.30825,-0.086916667,0.319,0.182166667,-0.370916667,0.25925,0.451916667,-0.165666667,-0.32075,0.164666667,-0.3985,0.136333333,0.092083333,0.213333333,0.30575,-0.818,0.434416667,-0.082,0.112583333,0.09975,-0.15675,-0.388833333,0.678166667,0.033666667,-0.04725,-0.272833333,0.195583333,-0.195,-0.310333333,0.133416667,-0.26275,0.708666667,-0.14725,-0.304,0.537333333,-0.146416667,-0.37,0.219083333,0.047416667,-0.467333333,0.2375,0.042916667,0.49675,-0.24425,-0.021416667,0.06275,-0.342916667,0.24675,0.921083333,-0.83775,-0.314083333,0.206916667,0.813666667,-0.354916667,-0.436583333,0.743416667,-0.39075,0.500833333,-0.450166667,0.04,0.3215,-0.338333333,0.071416667,0.343166667,-0.688666667,0.025166667,0.284333333,0.22525,0.0095,-0.367583333,0.94525,-0.709,-0.003833333,-0.275833333,0.192333333,0.585833333,-0.287416667,-0.425833333,-0.618041667
Malaysia,-0.3795,-0.143083333,0.475583333,-0.304416667,-0.072,0.135833333,-0.345416667,0.689583333,-0.16425,-0.1875,-0.0155,0.011583333,-0.098833333,0.144583333,0.153833333,-0.321083333,0.463833333,-0.017333333,-0.604833333,-0.057583333,0.069666667,0.516,-0.127,-0.137,0.045083333,-0.00925,0.089416667,-0.21,0.45075,-0.098333333,-0.021833333,0.002416667,0.261416667,0.112833333,-0.389916667,0.011083333,-0.198,0.233666667,0.035333333,0.205166667,-0.167083333,-0.035333333,0.221333333,0.483166667,-0.349583333,-0.489583333,0.132083333,0.073416667,0.329666667,0.034166667,-0.240666667,-0.048166667,-0.070166667,0.279666667,-0.01925,0.01925,-0.198416667,-0.11975,-0.075666667,0.362166667,0.208666667,-0.239416667,0.134916667,-0.2175,-0.095333333,0.0725,0.014166667,-0.117666667,0.25625,-0.243,0.152916667,0.232833333,-0.124166667,-0.344916667,0.472083333,0.03325,-0.370583333,0.006166667,-0.135333333,0.238,0.10075,0.063666667,-0.046083333,-0.004166667,-0.026166667,0.353916667,-0.6305,0.221,0.062333333,0.3285,-0.157833333,-0.251416667,0.312833333,-0.086833333,-0.0455,-0.071583333,0.062166667,0.057333333,-0.095583333,0.3175,0.498583333,-0.806083333,0.1225,0.128666667,0.245416667,-0.16875,-0.00075,0.073583333,-0.071916667,-0.081333333,-0.24225,0.387916667,0.164666667,-0.366083333,0.182166667,0.35075
Mali,-0.376083333,0.456916667,-0.231166667,-0.112666667,0.289583333,-0.5635,-0.333333333,0.416333333,0.030833333,-0.561083333,0.581083333,-0.149166667,0.585833333,-0.641666667,0.772083333,0.184583333,-0.14775,-0.11325,-0.541416667,0.141333333,-0.17325,0.565583333,-0.176916667,-0.075333333,0.263333333,-0.161,0.41575,-0.023416667,0.09275,-0.507333333,-0.060416667,0.115416667,0.340333333,0.531333333,-0.348333333,-0.617,-0.30375,0.366,-0.098,0.713416667,-0.435416667,-0.177333333,0.370833333,0.403666667,-0.310333333,-0.728416667,0.574,-0.145916667,-0.129,0.46925,-0.498833333,0.394333333,-0.844333333,0.787833333,-0.547333333,0.203416667,-0.304333333,0.593833333,-0.2635,-0.214166667,0.635083333,-0.123666667,-0.188916667,-0.1445,0.075,0.284833333,-0.247416667,-0.252583333,0.56525,-0.5515,0.337083333,0.616,-0.262583333,-0.386916667,0.05125,0.24425,-0.716666667,0.085083333,-0.301333333,0.95075,0.054416667,0.08825,0.179,-0.229333333,-0.472416667,0.837,-0.419,-0.064083333,-0.274583333,1.118833333,-0.857166667,-0.0075,0.547916667,-0.46525,-0.289666667,0.400333333,-0.59025,0.52775,0.348583333,-0.118666667,0.359166667,-0.7005,0.35775,0.1605,0.115666667,0.0025,-0.003,0.10025,-0.488333333,0.16425,-0.25225,0.491,0.686166667,-0.690416667,-0.834833333,1.340166667
Mauritania,-0.43925,0.613,-0.485333333,0.081,0.170083333,-0.4625,-0.339416667,0.399833333,-0.0605,-0.715833333,0.744,-0.100583333,0.374666667,-0.446583333,0.425333333,0.210083333,-0.074083333,0.07525,-0.42725,-0.186833333,-0.023083333,0.5125,-0.212416667,-0.0205,0.210666667,0.220333333,-0.013166667,-0.190833333,0.657583333,-0.46825,-0.419666667,0.11175,0.0245,0.43375,-0.28175,-0.573333333,0.065333333,0.256166667,0.031416667,0.776833333,-0.496,-0.242083333,0.247166667,0.251333333,-0.2405,-0.43925,0.409833333,0.405,-0.775083333,0.513333333,-0.361916667,0.128416667,-0.297916667,0.05875,-0.14675,0.410666667,-0.523,1.014,-0.85725,-0.109333333,0.855916667,-0.37625,0.04,0.263416667,-0.1335,-0.050083333,0.105833333,-0.5635,0.686833333,-0.71025,0.30475,0.55325,0.234916667,-1.11475,-0.0565,0.564833333,-0.695083333,0.232583333,-0.602,1.419333333,-0.115916667,0.365666667,-0.136333333,0.104333333,-0.751666667,1.25675,-1.067583333,0.109083333,-0.380833333,1.595916667,-1.142,0.262,0.320416667,-0.502583333,-0.078833333,-0.096583333,0.0525,0.349083333,0.2785,0.0615,0.369916667,-1.097,0.482666667,0.522833333,-0.228166667,-0.091416667,0.069416667,0.124,-0.30175,0.001416667,-0.056916667,0.036333333,0.941583333,-0.74,-0.606083333,1.083166667
Mexico,-0.44225,0.036583333,0.424333333,-0.236333333,0.296333333,-0.607916667,0.116916667,0.14475,-0.000416667,0.321,-0.010166667,0.025,-0.141,0.191666667,-0.634416667,-0.088666667,0.313416667,0.14675,0.19325,-0.110583333,0.0285,-0.15025,0.100916667,0.427333333,-0.074666667,-0.259916667,-0.01475,0.1015,0.000166667,0.327166667,-0.157083333,-0.18075,0.02425,-0.142583333,0.112916667,0.32875,-0.036333333,-0.320666667,0.140583333,0.218166667,-0.172833333,-0.103083333,0.116666667,0.007083333,-0.018666667,0.00675,-0.2545,0.625083333,0.002833333,-0.38175,0.310166667,-0.136083333,0.340666667,-0.139166667,-0.23025,0.184166667,0.027,-0.464916667,0.090166667,0.381,-0.359666667,0.006166667,-0.004666667,-0.022666667,0.269416667,-0.113916667,-0.293083333,0.148166667,-0.344833333,0.293666667,-0.36725,0.64275,-0.46875,0.15025,0.334666667,-0.478833333,0.135333333,-0.182166667,-0.303666667,0.695583333,-0.08575,-0.1865,0.466666667,-0.281916667,0.297333333,-0.375666667,-0.163916667,0.092416667,0.24675,-0.3955,0.280916667,0.229083333,-0.004333333,-0.121166667,-0.189333333,0.2885,0.386916667,0.044916667,-0.2385,-0.233583333,0.633166667,-0.40325,0.103583333,-0.099083333,0.092,0.104416667,-0.404583333,0.488666667,0.004583333,-0.33875,0.005916667,0.460833333,-0.693166667,0.746416667,0.053083333,0.566805556
Moldova,-0.12425,-0.040833333,0.434916667,-0.427166667,-1.21775,1.649416667,-1.00725,0.587,0.39,-1.459583333,0.26175,0.559416667,0.84175,-1.187416667,-0.450416667,1.074583333,-0.344916667,0.39275,0.500416667,-0.93425,0.985166667,-0.913333333,-0.149166667,0.302333333,-0.341,1.3795,-1.41125,1.2245,-0.466833333,-0.034583333,-0.922416667,-0.506833333,1.94075,-1.519083333,0.510833333,-1.571333333,2.539333333,-0.901333333,1.286333333,-0.2835,0.027166667,-0.017583333,-2.35625,0.294,-0.451833333,1.715916667,0.209583333,-0.726833333,1.012916667,-0.699083333,0.231166667,0.290583333,0.270666667,0.476333333,-0.600833333,-0.724333333,-0.455166667,0.784166667,-1.365416667,1.86825,-0.050833333,-0.545333333,0.929166667,-0.136583333,-0.338583333,-0.721166667,0.096916667,-0.412666667,1.958333333,-0.801666667,-0.1075,-1.278083333,1.340666667,-0.207583333,0.0515,-0.526333333,0.503833333,0.997416667,-2.165666667,1.2095,-0.82475,1.02725,-1.476166667,1.401916667,-0.094,0.617166667,-0.89525,-1.435416667,1.446583333,-1.155083333,0.935,1.5605,0.364416667,-1.692333333,0.570083333,-0.883166667,1.794,-1.18625,-0.904583333,0.117333333,0.841333333,1.097166667,0.060833333,-0.689166667,0.54025,-1.112666667,0.473416667,-0.059166667,-0.250833333,1.767083333,-0.6145,-0.0125,-0.50625,-0.355166667,0.717083333,1.372916667
Mongolia,0.542166667,0.417,-0.53375,0.3635,0.24375,-0.88625,0.26825,-0.429416667,0.24475,0.2175,-0.119166667,-0.223,-0.341916667,1.046583333,-1.23825,1.138666667,0.491416667,-1.044916667,-0.149083333,0.437166667,0.242833333,-0.10925,0.30075,0.059916667,-0.526166667,-0.078833333,0.40925,0.364833333,0.128583333,-0.471333333,-0.191916667,-0.329,0.24825,-0.580083333,1.62575,-1.259833333,0.002833333,0.195916667,-0.73475,0.346583333,0.818666667,0.320083333,-0.127916667,0.234666667,-0.218583333,-0.0105,-0.864166667,0.527083333,0.515916667,-1.655666667,1.666,-0.2715,-0.253583333,0.12475,-0.680166667,0.733333333,-1.024833333,1.056333333,-1.12325,0.35425,1.252166667,-0.62,-0.04425,0.459416667,0.0745,0.710083333,-1.231916667,0.913416667,-0.694916667,-0.341666667,-0.075333333,-0.612416667,0.482583333,0.486416667,0.392083333,0.378666667,-1.1285,0.937083333,-0.885,0.587583333,0.468833333,0.150166667,-0.757166667,-0.117916667,1.055,-0.582,-1.289916667,0.440083333,0.766916667,-0.094583333,0.14175,0.83725,-0.011666667,-0.537416667,0.136833333,-0.47425,0.906083333,0.055,-0.831166667,1.342166667,0.337416667,-0.49775,-0.924166667,0.575333333,0.345583333,-1.0495,1.04425,-1.2305,1.09175,1.123666667,-0.96,-0.551083333,-0.883166667,0.226666667,-0.50425,3.404
Montenegro,0.733,-0.541,0.616083333,-0.778083333,0.028583333,0.30075,-0.050166667,-0.378083333,-0.029583333,0.08175,-0.167083333,0.274916667,0.385416667,-0.191583333,-0.63725,0.354083333,-0.43175,0.752166667,0.88275,-0.933416667,0.152,-0.506,0.570583333,-0.21575,-0.168666667,1.034333333,-1.129916667,0.348083333,0.61225,0.373583333,-0.687,-1.03275,1.43175,-0.783583333,-0.146,-0.5545,1.761833333,-0.790833333,0.350583333,0.0525,-0.693416667,0.539916667,-1.707916667,0.470833333,0.337916667,1.111833333,-0.86625,0.462916667,0.59975,-0.183666667,-0.4315,-0.24775,1.316833333,-0.14725,-0.16925,-0.89725,-0.535916667,0.822,-1.070666667,1.16125,0.083416667,-0.723583333,0.811333333,0.108833333,-0.5045,0.038,-0.436,-0.105333333,0.823,-0.470583333,0.114833333,-0.298,0.12,-0.050083333,0.089583333,-0.27425,0.249666667,0.07175,-0.835083333,1.285833333,-0.971333333,0.79225,-1.029083333,0.594,0.479416667,-0.443583333,-0.073083333,0.144333333,0.357416667,-0.09825,0.131,-0.149166667,0.68825,-1.172916667,0.872583333,-0.158916667,0.989166667,-1.388916667,-0.06,0.248583333,0.358666667,0.317833333,0.312666667,-0.326083333,0.181916667,-0.138916667,-0.457,-0.6955,0.435083333,1.03425,0.032583333,-0.165,-0.21825,-0.00975,0.297166667,1.338541667
Morocco,-0.5125,0.92725,-0.804166667,-0.0955,0.038916667,-0.2805,0.249833333,-0.1265,-0.092916667,-0.318416667,0.55925,-0.295083333,0.104,-0.112833333,0.160666667,0.258916667,-0.310083333,0.200166667,-0.229583333,-0.319,0.086333333,0.327833333,0.440416667,-0.34475,0.0075,-0.178583333,0.509583333,-0.692916667,1.192833333,-0.4765,-0.187166667,0.108416667,0.161666667,-0.244583333,-0.440583333,0.336166667,-0.451916667,0.35825,-0.002833333,0.828583333,-0.571666667,-0.372083333,0.555833333,-0.005666667,0.0145,-0.25925,-0.036916667,0.905916667,-0.971916667,0.670916667,-0.0515,-0.024333333,-0.197416667,-0.359,0.298833333,-0.0705,-0.403666667,1.342916667,-1.827833333,0.451416667,0.624916667,-0.3445,0.19075,0.752416667,-0.601166667,-0.2285,0.1965,-0.348666667,0.32425,-0.4075,0.174666667,-0.096416667,0.341666667,-1.056,-0.312583333,0.942583333,-0.287916667,0.162833333,-0.377583333,0.697916667,0.22,-0.092416667,0.196416667,0.255416667,-0.61025,0.853166667,-0.841083333,0.595333333,-0.516666667,1.022,-0.602666667,0.318333333,0.167333333,-1.080416667,0.0685,-0.183083333,0.95775,0.328416667,-0.5405,0.550916667,-0.086583333,-0.344333333,0.19675,0.668833333,-0.521333333,0.143416667,-0.37,0.09475,0.212416667,-0.3735,-0.0375,0.628583333,0.42425,-0.556166667,-0.210083333,0.6365
Mozambique,-0.25375,-0.1585,0.663166667,-0.564333333,0.326666667,0.010333333,-0.90975,0.803083333,-0.2705,-0.352666667,0.792833333,0.044583333,-0.837416667,0.152083333,0.763416667,-0.198916667,0.127333333,-0.036416667,-0.184583333,-0.118916667,-0.150166667,0.29475,-0.038666667,-0.141416667,0.571,-0.104,-0.403416667,0.0005,0.226666667,-0.389916667,0.344833333,0.035583333,-0.427583333,0.601916667,-0.248833333,-0.150583333,0.221083333,-0.565166667,0.2245,0.2665,0.1075,-0.3735,0.491083333,0.388833333,-0.276083333,-0.383666667,0.2405,-0.483583333,0.288166667,0.197416667,0.025083333,0.097916667,-0.390916667,0.134666667,0.190166667,-0.1625,0.170666667,-0.267583333,-0.089666667,0.589333333,-0.140083333,-0.065666667,-0.2235,0.386833333,-0.148583333,-0.500583333,0.156,-0.234416667,0.682333333,-0.102833333,-0.3635,0.586,-0.04825,-0.405583333,0.018083333,0.172083333,-0.395333333,0.077166667,0.071416667,0.503083333,-0.222666667,-0.029333333,0.00675,-0.325666667,0.336416667,0.801166667,-0.705583333,-0.180666667,0.09925,0.7115,-0.403083333,-0.289,0.404416667,-0.067916667,0.61025,-0.4955,-0.20525,0.43425,-0.386333333,0.062083333,0.471166667,-0.541916667,-0.16125,0.330666667,0.17725,-0.004916667,-0.350666667,0.761166667,-0.530333333,-0.079,-0.193916667,0.050833333,0.524416667,-0.303583333,-0.292583333,-0.521583333
Namibia,-0.512916667,0.47625,0.41625,-0.250166667,-0.249666667,-0.19625,-0.277333333,0.352,-0.163666667,-0.163833333,0.290833333,0.270166667,0.086583333,-0.2415,0.036,0.466916667,-0.003916667,-0.184833333,0.157583333,-0.373,-0.332083333,0.493083333,0.234416667,-0.020583333,0.4955,-0.529583333,-0.040333333,-0.363,0.705333333,0.268166667,-0.5235,0.240333333,-0.39875,0.299083333,-0.316583333,0.548416667,-0.623083333,-0.211583333,0.13275,0.10975,-0.111833333,-0.210583333,0.564416667,0.702,-0.616583333,-0.248,0.395666667,-0.104083333,0.203583333,-0.166166667,-0.2725,0.36875,-0.402333333,0.185583333,0.367583333,-0.617166667,-0.185833333,-0.127416667,0.16325,0.372333333,-0.008583333,0.107916667,0.044,0.05675,-0.043583333,-0.18575,-0.066166667,0.071083333,0.226583333,-0.420666667,0.04725,0.415916667,0.169083333,-0.438,0.275916667,0.170333333,-1.084416667,0.5455,-0.526166667,0.56775,-0.104083333,0.47175,-0.223833333,0.013083333,0.183833333,0.35525,0.035666667,-0.454583333,0.201833333,0.489416667,-0.428916667,-0.335416667,0.61575,-0.556083333,0.556083333,-0.0885,-0.29725,0.649166667,-0.771583333,-0.0105,0.8585,-0.21075,-0.44825,0.2195,0.310416667,0.49325,-0.397,-0.169916667,-1.092083333,0.79875,-0.1595,-0.044833333,0.416,-1.041833333,0.444583333,0.470875
Nepal,-0.092666667,-0.167416667,0.175833333,-0.007833333,-0.007916667,-0.171,-0.081416667,-0.912166667,1.006,-0.210916667,0.519,-0.246166667,-0.271166667,-0.008,-0.044583333,-0.331916667,0.34275,0.574333333,-0.250416667,-0.816333333,0.386833333,0.0865,0.183583333,0.251416667,-0.150166667,0.016666667,0.231,-0.738583333,0.286416667,-0.00575,0.576916667,-0.3855,-0.062833333,0.48525,-0.095666667,-0.675083333,0.278833333,-0.1,-0.290166667,0.075166667,0.294666667,0.176083333,-0.11675,0.811666667,-0.367583333,-0.249666667,-0.356583333,-0.075083333,0.446166667,0.39075,-0.469833333,-0.101333333,-0.194083333,0.636833333,-0.002416667,0.255833333,-0.3535,-0.3495,0.17675,-0.10825,0.845166667,-0.383666667,-0.053916667,-0.506,-0.057833333,0.155166667,0.30125,-0.470166667,0.65375,-0.62175,-0.153916667,0.784416667,-0.312916667,-0.678166667,0.6685,0.134666667,0.017833333,-0.278916667,0.189416667,-0.002666667,-0.473333333,0.723833333,-0.088416667,-0.39175,-0.013833333,-0.412833333,0.796666667,0.263083333,-0.60775,0.637583333,-0.0185,-0.51625,0.236583333,-0.137333333,-0.059416667,0.200666667,0.182,-0.004916667,0.0065,-0.767916667,0.885833333,0.366833333,-0.66525,0.310916667,0.058416667,-0.178416667,0.081583333,0.064333333,0.439833333,-0.398916667,-0.248,0.667916667,0.037,-0.833333333,0.139166667,0.531416667
Netherlands,0.531083333,-0.233,0.046083333,-0.557333333,-0.47775,0.987666667,-0.162833333,-0.232,0.39,-0.5675,-0.118,-0.303083333,1.129,0.497666667,-0.775666667,0.4515,0.055583333,-0.862583333,0.384416667,-0.85025,1.03025,-1.22575,1.348333333,0.525,-1.757583333,0.527166667,-0.147666667,0.55375,0.42725,-0.625333333,0.349333333,-0.92875,1.32125,-0.921083333,0.623916667,-0.35025,1.148166667,-0.634833333,-0.17525,0.149,0.216583333,-0.212416667,-1.542416667,0.477083333,-0.1935,1.512916667,-0.45,0.627833333,-0.828416667,0.221,0.555583333,0.1525,-0.63675,0.10875,-0.619,0.888333333,-0.8965,-0.116916667,-0.6755,1.668,-0.447416667,0.802166667,-0.540583333,0.302166667,-1.762833333,-0.300833333,1.29,-0.441583333,0.71625,0.465833333,-0.74375,-0.016333333,-0.102083333,0.470333333,-0.535666667,0.482166667,0.277416667,0.135083333,-0.096083333,-0.127416667,-0.692916667,-0.459,0.5795,0.175,0.696333333,0.021166667,-0.66,-0.869416667,0.387083333,-0.172666667,1.49475,0.394833333,0.068333333,-1.249083333,1.000916667,-0.904666667,0.9945,-0.247333333,-1.855333333,1.670083333,0.109166667,0.567583333,0.017333333,-0.5245,0.4365,-0.315666667,-0.072333333,0.196166667,0.467666667,0.097083333,-0.593833333,-0.087416667,-1.442583333,1.811416667,-0.637833333,-0.581666667
